user_id,age,age_group,filled_age,country
55634,32.0,early_adult,False,United Kingdom
55637,33.0,unknown_age,True,United States
55641,33.0,unknown_age,True,United States
55646,33.0,unknown_age,True,United States
55647,33.0,unknown_age,True,Jersey
55648,28.0,early_adult,False,United States
55653,21.0,young_adult,False,United States
55655,70.0,senior,False,United States
55660,33.0,unknown_age,True,Jersey
55665,33.0,unknown_age,True,United States
55666,33.0,unknown_age,True,United Kingdom
55669,21.0,young_adult,False,United States
55671,33.0,unknown_age,True,United States
55678,29.0,early_adult,False,Indonesia
55681,38.0,mid_adult,False,United States
55683,33.0,unknown_age,True,United States
55687,24.0,young_adult,False,United States
55694,33.0,unknown_age,True,United States
55700,50.0,late_adult,False,United Kingdom
55703,34.0,early_adult,False,Germany
55705,33.0,unknown_age,True,United States
55709,33.0,unknown_age,True,Australia
55711,36.0,mid_adult,False,United States
55712,15.0,teen,False,United States
55716,33.0,unknown_age,True,United States
55719,44.0,mid_adult,False,United States
55720,34.0,early_adult,False,United States
55725,33.0,unknown_age,True,United States
55728,46.0,mid_adult,False,Canada
55732,33.0,unknown_age,True,United States
55733,16.0,teen,False,United States
55734,37.0,mid_adult,False,Canada
55735,43.0,mid_adult,False,United States
55736,42.0,mid_adult,False,United States
55737,33.0,unknown_age,True,United States
55742,33.0,unknown_age,True,United States
55750,33.0,unknown_age,True,United States
55751,33.0,unknown_age,True,United States
55756,50.0,late_adult,False,Panama
55757,44.0,mid_adult,False,United States
55758,26.0,early_adult,False,United States
55760,20.0,young_adult,False,United States
55761,20.0,young_adult,False,United States
55764,21.0,young_adult,False,Netherlands
55766,33.0,unknown_age,True,Canada
55767,37.0,mid_adult,False,United States
55772,47.0,mid_adult,False,United States
55773,30.0,early_adult,False,United States
55776,18.0,young_adult,False,United States
55777,51.0,late_adult,False,United States
55779,43.0,mid_adult,False,United States
55780,36.0,mid_adult,False,United States
55781,39.0,mid_adult,False,United States
55782,59.0,late_adult,False,United States
55783,44.0,mid_adult,False,United States
55784,49.0,mid_adult,False,United States
55787,33.0,unknown_age,True,United States
55789,35.0,mid_adult,False,United States
55793,28.0,early_adult,False,United States
55795,40.0,mid_adult,False,United Kingdom
55799,33.0,unknown_age,True,Canada
55802,33.0,unknown_age,True,United States
55803,30.0,early_adult,False,United States
55808,33.0,unknown_age,True,United States
55810,35.0,mid_adult,False,Canada
55811,33.0,unknown_age,True,United States
55815,46.0,mid_adult,False,United States
55817,47.0,mid_adult,False,United States
55821,41.0,mid_adult,False,United States
55824,33.0,unknown_age,True,United States
55825,32.0,early_adult,False,Canada
55826,24.0,young_adult,False,Singapore
55831,32.0,early_adult,False,Australia
55839,47.0,mid_adult,False,United States
55840,18.0,young_adult,False,Australia
55843,20.0,young_adult,False,Germany
55845,33.0,unknown_age,True,Italy
55849,33.0,unknown_age,True,Canada
55850,47.0,mid_adult,False,Canada
55853,26.0,early_adult,False,Spain
55858,28.0,early_adult,False,Canada
55861,34.0,early_adult,False,United States
55868,74.0,senior,False,United States
55870,33.0,unknown_age,True,United States
55881,57.0,late_adult,False,United States
55889,33.0,unknown_age,True,Canada
55892,45.0,mid_adult,False,United States
55894,20.0,young_adult,False,United Kingdom
55895,33.0,unknown_age,True,United States
55909,33.0,unknown_age,True,United States
55910,33.0,early_adult,False,United States
55914,33.0,early_adult,False,United States
55918,33.0,unknown_age,True,United States
55921,47.0,mid_adult,False,United States
55923,33.0,unknown_age,True,United States
55927,17.0,teen,False,United States
55933,48.0,mid_adult,False,India
55936,49.0,mid_adult,False,United States
55937,24.0,young_adult,False,Poland
55938,31.0,early_adult,False,United States
55941,48.0,mid_adult,False,Australia
55942,55.0,late_adult,False,United States
55947,47.0,mid_adult,False,United States
55955,38.0,mid_adult,False,China
55958,12.0,child,False,United States
55961,33.0,unknown_age,True,United States
55968,39.0,mid_adult,False,Australia
55973,33.0,unknown_age,True,United States
55974,27.0,early_adult,False,Australia
55981,27.0,early_adult,False,Italy
55982,44.0,mid_adult,False,Germany
55983,33.0,unknown_age,True,Germany
55985,54.0,late_adult,False,United States
55986,33.0,unknown_age,True,United States
55991,17.0,teen,False,United States
55997,55.0,late_adult,False,United Kingdom
55999,40.0,mid_adult,False,United States
56006,38.0,mid_adult,False,United States
56007,27.0,early_adult,False,United States
56011,38.0,mid_adult,False,United States
56014,16.0,teen,False,Australia
56015,20.0,young_adult,False,Spain
56016,13.0,teen,False,New Zealand
56019,18.0,young_adult,False,United States
56026,21.0,young_adult,False,Canada
56028,39.0,mid_adult,False,Sweden
56030,33.0,unknown_age,True,United States
56031,40.0,mid_adult,False,Canada
56035,33.0,unknown_age,True,United States
56038,33.0,unknown_age,True,United States
56039,34.0,early_adult,False,France
56040,39.0,mid_adult,False,Canada
56041,14.0,teen,False,Australia
56043,15.0,teen,False,Australia
56044,24.0,young_adult,False,Portugal
56045,45.0,mid_adult,False,United States
56049,35.0,mid_adult,False,United States
56055,25.0,early_adult,False,Germany
56058,33.0,unknown_age,True,United States
56066,41.0,mid_adult,False,United States
56071,33.0,unknown_age,True,Jersey
56072,33.0,unknown_age,True,Unknown
56081,52.0,late_adult,False,United States
56083,46.0,mid_adult,False,Israel
56086,59.0,late_adult,False,United States
56087,20.0,young_adult,False,Jersey
56090,34.0,early_adult,False,Canada
56102,33.0,unknown_age,True,United States
56103,13.0,teen,False,Australia
56107,33.0,unknown_age,True,Unknown
56110,33.0,unknown_age,True,United States
56114,32.0,early_adult,False,United Kingdom
56116,33.0,unknown_age,True,Canada
56122,29.0,early_adult,False,United States
56135,33.0,unknown_age,True,Unknown
56136,61.0,late_adult,False,Australia
56139,41.0,mid_adult,False,Austria
56143,33.0,unknown_age,True,United States
56157,36.0,mid_adult,False,United States
56158,33.0,unknown_age,True,United States
56162,37.0,mid_adult,False,Germany
56165,21.0,young_adult,False,United States
56167,22.0,young_adult,False,Italy
56168,33.0,unknown_age,True,United States
56169,33.0,unknown_age,True,United States
56178,49.0,mid_adult,False,United States
56182,33.0,unknown_age,True,Canada
56185,33.0,unknown_age,True,Canada
56188,30.0,early_adult,False,Germany
56198,41.0,mid_adult,False,United States
56201,65.0,senior,False,United States
56203,33.0,unknown_age,True,Jersey
56205,33.0,unknown_age,True,United States
56210,33.0,unknown_age,True,United States
56211,33.0,unknown_age,True,United States
56212,33.0,unknown_age,True,United States
56213,33.0,unknown_age,True,United States
56215,37.0,mid_adult,False,United States
56216,25.0,early_adult,False,United States
56217,33.0,unknown_age,True,United States
56218,33.0,unknown_age,True,Italy
56229,33.0,unknown_age,True,Italy
56231,33.0,unknown_age,True,Canada
56235,80.0,senior,False,Afghanistan
56246,37.0,mid_adult,False,Canada
56253,33.0,unknown_age,True,Germany
56254,19.0,young_adult,False,India
56262,30.0,early_adult,False,United States
56268,31.0,early_adult,False,France
56271,22.0,young_adult,False,United Kingdom
56272,19.0,young_adult,False,Canada
56276,19.0,young_adult,False,Spain
56278,33.0,unknown_age,True,Unknown
56280,29.0,early_adult,False,Switzerland
56282,24.0,young_adult,False,Spain
56288,22.0,young_adult,False,United States
56293,16.0,teen,False,United States
56296,36.0,mid_adult,False,Netherlands
56297,49.0,mid_adult,False,United States
56307,33.0,unknown_age,True,United States
56309,33.0,unknown_age,True,United States
56310,33.0,unknown_age,True,Italy
56313,33.0,unknown_age,True,Canada
56314,33.0,unknown_age,True,United States
56315,36.0,mid_adult,False,United States
56321,47.0,mid_adult,False,United States
56323,33.0,unknown_age,True,Canada
56338,35.0,mid_adult,False,Germany
56341,19.0,young_adult,False,United States
56342,19.0,young_adult,False,United States
56348,33.0,unknown_age,True,United States
56350,13.0,teen,False,United States
56355,33.0,unknown_age,True,United States
56358,28.0,early_adult,False,Canada
56360,35.0,mid_adult,False,Austria
56361,33.0,unknown_age,True,Germany
56369,54.0,late_adult,False,Canada
56378,23.0,young_adult,False,Canada
56383,46.0,mid_adult,False,Germany
56385,33.0,early_adult,False,Poland
56391,40.0,mid_adult,False,United States
56392,46.0,mid_adult,False,United States
56394,33.0,unknown_age,True,United States
56395,62.0,late_adult,False,United States
56399,63.0,late_adult,False,United Kingdom
56401,33.0,unknown_age,True,Austria
56406,18.0,young_adult,False,United States
56408,16.0,teen,False,Australia
56423,33.0,unknown_age,True,United States
56424,33.0,unknown_age,True,United States
56425,37.0,mid_adult,False,United States
56427,33.0,unknown_age,True,United States
56436,22.0,young_adult,False,Italy
56438,33.0,unknown_age,True,Italy
56442,33.0,unknown_age,True,Canada
56445,33.0,unknown_age,True,Ireland
56447,22.0,young_adult,False,United States
56450,33.0,unknown_age,True,Germany
56451,28.0,early_adult,False,Japan
56462,33.0,unknown_age,True,United States
56464,22.0,young_adult,False,United Kingdom
56467,29.0,early_adult,False,Germany
56469,33.0,unknown_age,True,United States
56470,30.0,early_adult,False,Germany
56472,33.0,unknown_age,True,United States
56488,33.0,unknown_age,True,United States
56496,33.0,unknown_age,True,Unknown
56502,33.0,unknown_age,True,United States
56508,39.0,mid_adult,False,Canada
56514,24.0,young_adult,False,United Kingdom
56522,33.0,unknown_age,True,United States
56524,33.0,unknown_age,True,United States
56526,33.0,unknown_age,True,United States
56531,57.0,late_adult,False,United States
56534,43.0,mid_adult,False,United States
56542,33.0,unknown_age,True,United States
56548,33.0,unknown_age,True,United States
56552,33.0,unknown_age,True,Canada
56553,45.0,mid_adult,False,United States
56554,39.0,mid_adult,False,United States
56559,49.0,mid_adult,False,United States
56560,33.0,unknown_age,True,United States
56564,33.0,unknown_age,True,United States
56567,55.0,late_adult,False,New Zealand
56573,33.0,unknown_age,True,United States
56574,62.0,late_adult,False,Canada
56579,49.0,mid_adult,False,United States
56583,33.0,early_adult,False,United States
56585,33.0,unknown_age,True,United States
56586,33.0,unknown_age,True,United States
56590,33.0,unknown_age,True,United States
56594,33.0,unknown_age,True,United States
56597,29.0,early_adult,False,United States
56598,45.0,mid_adult,False,Mexico
56603,44.0,mid_adult,False,United States
56606,33.0,unknown_age,True,United States
56608,60.0,late_adult,False,United States
56611,29.0,early_adult,False,United States
56613,33.0,unknown_age,True,United Kingdom
56616,33.0,unknown_age,True,United States
56623,36.0,mid_adult,False,United States
56624,48.0,mid_adult,False,Jersey
56625,26.0,early_adult,False,United States
56626,50.0,late_adult,False,United States
56627,33.0,unknown_age,True,India
56630,46.0,mid_adult,False,United States
56632,60.0,late_adult,False,United States
56633,31.0,early_adult,False,United States
56634,33.0,unknown_age,True,United States
56637,27.0,early_adult,False,United States
56644,33.0,unknown_age,True,Jersey
56647,32.0,early_adult,False,United States
56650,33.0,unknown_age,True,United States
56652,33.0,unknown_age,True,United States
56654,33.0,unknown_age,True,United States
56656,33.0,unknown_age,True,United States
56661,33.0,unknown_age,True,United States
56662,33.0,unknown_age,True,United States
56663,22.0,young_adult,False,United States
56666,20.0,young_adult,False,United States
56671,47.0,mid_adult,False,United States
56672,19.0,young_adult,False,Spain
56675,25.0,early_adult,False,United States
56676,35.0,mid_adult,False,United States
56681,50.0,late_adult,False,United Kingdom
56682,23.0,young_adult,False,Spain
56683,33.0,unknown_age,True,Australia
56687,33.0,unknown_age,True,United States
56689,55.0,late_adult,False,United States
56695,33.0,unknown_age,True,United States
56696,33.0,unknown_age,True,United States
56700,33.0,unknown_age,True,United States
56703,33.0,unknown_age,True,United States
56707,33.0,unknown_age,True,United States
56713,34.0,early_adult,False,Jersey
56714,33.0,unknown_age,True,United States
56715,33.0,unknown_age,True,United States
56718,33.0,unknown_age,True,United States
56719,33.0,unknown_age,True,United States
56723,33.0,unknown_age,True,Canada
56728,39.0,mid_adult,False,Canada
56730,33.0,unknown_age,True,United States
56731,33.0,unknown_age,True,United States
56739,39.0,mid_adult,False,United States
56745,33.0,unknown_age,True,United States
56748,15.0,teen,False,United States
56751,44.0,mid_adult,False,United States
56752,53.0,late_adult,False,United States
56759,33.0,unknown_age,True,United States
56770,33.0,unknown_age,True,United States
56772,31.0,early_adult,False,Georgia
56776,23.0,young_adult,False,Germany
56779,56.0,late_adult,False,United States
56781,62.0,late_adult,False,United States
56791,40.0,mid_adult,False,Mexico
56797,33.0,unknown_age,True,United States
56803,34.0,early_adult,False,United States
56804,33.0,unknown_age,True,New Zealand
56814,33.0,unknown_age,True,Canada
56817,33.0,unknown_age,True,United States
56823,18.0,young_adult,False,Portugal
56829,17.0,teen,False,Germany
56830,55.0,late_adult,False,United States
56834,33.0,unknown_age,True,United States
56843,26.0,early_adult,False,United States
56847,29.0,early_adult,False,United States
56850,33.0,unknown_age,True,United States
56852,41.0,mid_adult,False,Canada
56855,43.0,mid_adult,False,United States
56856,23.0,young_adult,False,United States
56857,33.0,unknown_age,True,United States
56859,36.0,mid_adult,False,United States
56861,56.0,late_adult,False,United States
56863,36.0,mid_adult,False,Australia
56871,33.0,unknown_age,True,India
56874,15.0,teen,False,Canada
56875,22.0,young_adult,False,United States
56877,33.0,unknown_age,True,United States
56884,50.0,late_adult,False,Canada
56885,33.0,unknown_age,True,United Kingdom
56888,26.0,early_adult,False,Italy
56892,33.0,early_adult,False,China
56897,47.0,mid_adult,False,Australia
56905,33.0,unknown_age,True,Unknown
56917,33.0,unknown_age,True,United States
56925,21.0,young_adult,False,United States
56933,34.0,early_adult,False,United States
56941,34.0,early_adult,False,United Kingdom
56947,55.0,late_adult,False,Canada
56950,22.0,young_adult,False,United States
56958,39.0,mid_adult,False,Germany
56959,52.0,late_adult,False,Jersey
56964,42.0,mid_adult,False,Australia
56965,33.0,unknown_age,True,Georgia
56977,41.0,mid_adult,False,Norway
56978,33.0,unknown_age,True,Italy
56979,27.0,early_adult,False,France
56983,33.0,unknown_age,True,Mexico
56985,34.0,early_adult,False,United States
56986,33.0,unknown_age,True,United States
56991,24.0,young_adult,False,United Kingdom
56998,58.0,late_adult,False,Jersey
57002,33.0,unknown_age,True,United States
57006,30.0,early_adult,False,United States
57013,33.0,unknown_age,True,United States
57023,35.0,mid_adult,False,United States
57032,33.0,unknown_age,True,United States
57037,48.0,mid_adult,False,United States
57039,33.0,unknown_age,True,Switzerland
57049,25.0,early_adult,False,Australia
57052,33.0,unknown_age,True,United States
57057,30.0,early_adult,False,Spain
57060,33.0,unknown_age,True,United States
57061,33.0,unknown_age,True,Unknown
57064,33.0,unknown_age,True,United States
57067,33.0,unknown_age,True,Italy
57068,33.0,unknown_age,True,United States
57069,24.0,young_adult,False,United States
57070,48.0,mid_adult,False,United States
57072,56.0,late_adult,False,United States
57073,33.0,unknown_age,True,India
57088,43.0,mid_adult,False,United States
57089,25.0,early_adult,False,United States
57093,38.0,mid_adult,False,United States
57095,18.0,young_adult,False,United States
57097,58.0,late_adult,False,United States
57102,33.0,unknown_age,True,Canada
57105,32.0,early_adult,False,Georgia
57108,38.0,mid_adult,False,United States
57109,33.0,unknown_age,True,United States
57124,38.0,mid_adult,False,United States
57125,33.0,early_adult,False,United States
57126,26.0,early_adult,False,United States
57131,33.0,unknown_age,True,United States
57134,33.0,unknown_age,True,Germany
57136,28.0,early_adult,False,United States
57143,29.0,early_adult,False,United States
57148,24.0,young_adult,False,United Kingdom
57149,57.0,late_adult,False,United States
57150,16.0,teen,False,Australia
57155,66.0,senior,False,United States
57157,33.0,unknown_age,True,United States
57158,23.0,young_adult,False,Unknown
57159,33.0,unknown_age,True,Jersey
57166,33.0,unknown_age,True,United States
57168,33.0,unknown_age,True,United States
57172,33.0,unknown_age,True,Mexico
57173,33.0,unknown_age,True,India
57175,33.0,unknown_age,True,United States
57179,33.0,unknown_age,True,United States
57180,51.0,late_adult,False,Jersey
57185,33.0,unknown_age,True,United States
57189,27.0,early_adult,False,United States
57200,35.0,mid_adult,False,United States
57204,36.0,mid_adult,False,United States
57205,42.0,mid_adult,False,United States
57206,33.0,unknown_age,True,United States
57207,33.0,unknown_age,True,United States
57214,31.0,early_adult,False,United States
57215,60.0,late_adult,False,United States
57221,33.0,unknown_age,True,United States
57223,33.0,unknown_age,True,United States
57224,33.0,unknown_age,True,United States
57229,57.0,late_adult,False,Unknown
57231,10.0,child,False,United States
57234,33.0,unknown_age,True,United States
57235,46.0,mid_adult,False,United States
57240,51.0,late_adult,False,Canada
57246,17.0,teen,False,United States
57247,33.0,unknown_age,True,Jersey
57248,15.0,teen,False,United States
57255,33.0,unknown_age,True,United States
57256,14.0,teen,False,Canada
57259,57.0,late_adult,False,United States
57261,20.0,young_adult,False,Netherlands
57262,33.0,unknown_age,True,United States
57264,53.0,late_adult,False,United States
57265,49.0,mid_adult,False,United States
57267,33.0,unknown_age,True,United States
57269,52.0,late_adult,False,United States
57272,33.0,unknown_age,True,United States
57273,46.0,mid_adult,False,United States
57275,33.0,unknown_age,True,Mexico
57277,39.0,mid_adult,False,United States
57278,15.0,teen,False,United States
57284,49.0,mid_adult,False,India
57288,13.0,teen,False,Canada
57290,40.0,mid_adult,False,Georgia
57291,33.0,unknown_age,True,United States
57292,33.0,unknown_age,True,Angola
57294,39.0,mid_adult,False,United Kingdom
57295,33.0,unknown_age,True,Germany
57296,23.0,young_adult,False,United States
57301,33.0,unknown_age,True,Bermuda
57302,32.0,early_adult,False,United States
57304,46.0,mid_adult,False,Canada
57305,52.0,late_adult,False,United States
57308,33.0,unknown_age,True,Denmark
57309,30.0,early_adult,False,Spain
57311,43.0,mid_adult,False,United States
57312,40.0,mid_adult,False,Australia
57314,25.0,early_adult,False,United States
57322,20.0,young_adult,False,United States
57326,57.0,late_adult,False,United States
57332,33.0,unknown_age,True,United States
57339,15.0,teen,False,United States
57341,33.0,unknown_age,True,United States
57345,19.0,young_adult,False,Canada
57347,48.0,mid_adult,False,United States
57350,14.0,teen,False,United States
57354,38.0,mid_adult,False,United States
57356,17.0,teen,False,United States
57366,33.0,unknown_age,True,United States
57368,33.0,unknown_age,True,United States
57369,63.0,late_adult,False,United States
57370,31.0,early_adult,False,Spain
57373,65.0,senior,False,United States
57379,35.0,mid_adult,False,United States
57380,33.0,early_adult,False,United States
57386,14.0,teen,False,United States
57387,33.0,unknown_age,True,United States
57389,33.0,unknown_age,True,United Kingdom
57390,21.0,young_adult,False,United States
57395,33.0,unknown_age,True,United States
57398,39.0,mid_adult,False,United States
57402,28.0,early_adult,False,United States
57410,33.0,early_adult,False,Australia
57411,33.0,unknown_age,True,United States
57412,25.0,early_adult,False,Portugal
57416,33.0,unknown_age,True,United States
57418,32.0,early_adult,False,Canada
57423,33.0,unknown_age,True,United States
57427,19.0,young_adult,False,Canada
57435,22.0,young_adult,False,Germany
57442,33.0,unknown_age,True,Germany
57447,38.0,mid_adult,False,Italy
57449,29.0,early_adult,False,Germany
57450,33.0,unknown_age,True,United States
57451,20.0,young_adult,False,Germany
57468,33.0,unknown_age,True,United States
57469,25.0,early_adult,False,Canada
57470,39.0,mid_adult,False,Austria
57481,21.0,young_adult,False,New Zealand
57486,33.0,unknown_age,True,Germany
57490,33.0,unknown_age,True,United Kingdom
57499,33.0,unknown_age,True,United States
57501,18.0,young_adult,False,United States
57506,20.0,young_adult,False,Germany
57515,44.0,mid_adult,False,Portugal
57520,49.0,mid_adult,False,United Kingdom
57522,13.0,teen,False,Australia
57526,45.0,mid_adult,False,New Zealand
57528,33.0,unknown_age,True,Denmark
57533,33.0,unknown_age,True,United States
57538,40.0,mid_adult,False,United States
57540,26.0,early_adult,False,Germany
57545,33.0,unknown_age,True,United States
57552,19.0,young_adult,False,United States
57556,36.0,mid_adult,False,United States
57560,33.0,unknown_age,True,United States
57562,23.0,young_adult,False,United States
57578,35.0,mid_adult,False,United States
57590,19.0,young_adult,False,Germany
57595,33.0,unknown_age,True,United States
57598,42.0,mid_adult,False,Spain
57599,27.0,early_adult,False,United States
57601,33.0,unknown_age,True,United States
57612,34.0,early_adult,False,United Kingdom
57619,26.0,early_adult,False,Italy
57620,33.0,unknown_age,True,Unknown
57621,33.0,unknown_age,True,United States
57623,21.0,young_adult,False,Germany
57624,33.0,unknown_age,True,Australia
57627,33.0,unknown_age,True,Italy
57632,33.0,unknown_age,True,United States
57640,35.0,mid_adult,False,United States
57641,35.0,mid_adult,False,Austria
57644,29.0,early_adult,False,Switzerland
57652,33.0,unknown_age,True,United States
57657,50.0,late_adult,False,United States
57661,54.0,late_adult,False,United States
57663,48.0,mid_adult,False,Jordan
57664,28.0,early_adult,False,United States
57685,33.0,unknown_age,True,Mexico
57686,33.0,unknown_age,True,United States
57697,45.0,mid_adult,False,United States
57705,35.0,mid_adult,False,United States
57712,33.0,unknown_age,True,United States
57713,52.0,late_adult,False,United States
57715,33.0,unknown_age,True,United States
57725,43.0,mid_adult,False,United States
57726,19.0,young_adult,False,United States
57730,33.0,unknown_age,True,United States
57733,33.0,unknown_age,True,United States
57734,33.0,unknown_age,True,United States
57743,27.0,early_adult,False,Germany
57745,33.0,unknown_age,True,United States
57747,25.0,early_adult,False,Germany
57749,25.0,early_adult,False,United Kingdom
57751,46.0,mid_adult,False,United States
57756,24.0,young_adult,False,United States
57765,33.0,unknown_age,True,United States
57766,33.0,unknown_age,True,United States
57781,33.0,unknown_age,True,United States
57786,43.0,mid_adult,False,Ireland
57787,21.0,young_adult,False,Canada
57788,83.0,senior,False,Canada
57789,51.0,late_adult,False,United States
57794,33.0,unknown_age,True,Canada
57799,33.0,unknown_age,True,United States
57800,33.0,unknown_age,True,United States
57804,41.0,mid_adult,False,United States
57811,32.0,early_adult,False,United States
57819,55.0,late_adult,False,United States
57820,33.0,unknown_age,True,United States
57824,55.0,late_adult,False,United States
57829,53.0,late_adult,False,United States
57830,33.0,unknown_age,True,Mexico
57831,33.0,unknown_age,True,Georgia
57833,58.0,late_adult,False,United States
57838,27.0,early_adult,False,Australia
57844,23.0,young_adult,False,Spain
57848,33.0,unknown_age,True,United States
57849,66.0,senior,False,Mexico
57850,33.0,early_adult,False,Luxembourg
57852,17.0,teen,False,Germany
57853,24.0,young_adult,False,Canada
57862,33.0,unknown_age,True,United States
57863,42.0,mid_adult,False,United States
57868,26.0,early_adult,False,Germany
57877,33.0,unknown_age,True,United States
57880,33.0,unknown_age,True,United States
57884,22.0,young_adult,False,United States
57885,27.0,early_adult,False,United Kingdom
57886,57.0,late_adult,False,United States
57893,33.0,unknown_age,True,Unknown
57897,29.0,early_adult,False,United States
57901,58.0,late_adult,False,United States
57910,15.0,teen,False,United States
57913,29.0,early_adult,False,United States
57918,33.0,unknown_age,True,United States
57920,39.0,mid_adult,False,United States
57921,34.0,early_adult,False,United States
57923,43.0,mid_adult,False,United States
57924,27.0,early_adult,False,Luxembourg
57927,33.0,unknown_age,True,United States
57930,33.0,unknown_age,True,United States
57932,33.0,unknown_age,True,Netherlands
57935,19.0,young_adult,False,United States
57938,33.0,unknown_age,True,Germany
57941,33.0,unknown_age,True,United States
57943,57.0,late_adult,False,United States
57948,33.0,unknown_age,True,United States
57949,33.0,unknown_age,True,United States
57950,33.0,unknown_age,True,Italy
57951,35.0,mid_adult,False,United States
57954,38.0,mid_adult,False,United States
57957,33.0,unknown_age,True,United States
57959,33.0,unknown_age,True,India
57960,26.0,early_adult,False,Unknown
57970,52.0,late_adult,False,United States
57974,33.0,unknown_age,True,New Zealand
57976,33.0,unknown_age,True,United States
57981,27.0,early_adult,False,United States
57983,25.0,early_adult,False,Unknown
57986,25.0,early_adult,False,Jersey
57987,33.0,unknown_age,True,Italy
57989,33.0,unknown_age,True,Georgia
57990,33.0,unknown_age,True,United Kingdom
57991,31.0,early_adult,False,United States
57996,33.0,unknown_age,True,Unknown
57999,21.0,young_adult,False,United States
58001,33.0,unknown_age,True,United States
58004,33.0,unknown_age,True,United States
58005,33.0,unknown_age,True,United States
58009,24.0,young_adult,False,United States
58011,33.0,unknown_age,True,Unknown
58020,16.0,teen,False,United States
58024,33.0,unknown_age,True,Georgia
58029,36.0,mid_adult,False,Unknown
58030,33.0,unknown_age,True,United States
58037,47.0,mid_adult,False,Spain
58038,33.0,unknown_age,True,Canada
58042,33.0,unknown_age,True,United States
58047,33.0,unknown_age,True,United States
58050,44.0,mid_adult,False,Canada
58062,52.0,late_adult,False,United States
58064,33.0,unknown_age,True,United States
58067,26.0,early_adult,False,Unknown
58069,47.0,mid_adult,False,Australia
58070,33.0,unknown_age,True,United States
58072,18.0,young_adult,False,United States
58073,24.0,young_adult,False,Italy
58076,32.0,early_adult,False,Switzerland
58077,19.0,young_adult,False,United States
58079,46.0,mid_adult,False,United States
58080,23.0,young_adult,False,United States
58085,15.0,teen,False,Singapore
58086,33.0,unknown_age,True,Italy
58091,28.0,early_adult,False,United States
58107,29.0,early_adult,False,Germany
58112,48.0,mid_adult,False,United States
58120,22.0,young_adult,False,United States
58133,25.0,early_adult,False,United States
58134,14.0,teen,False,Australia
58141,32.0,early_adult,False,Canada
58142,43.0,mid_adult,False,United States
58145,33.0,unknown_age,True,United States
58146,27.0,early_adult,False,United States
58147,21.0,young_adult,False,United States
58151,33.0,unknown_age,True,United States
58152,33.0,unknown_age,True,United Kingdom
58154,15.0,teen,False,United States
58156,58.0,late_adult,False,United States
58158,34.0,early_adult,False,United States
58159,16.0,teen,False,Singapore
58167,20.0,young_adult,False,United States
58168,37.0,mid_adult,False,Germany
58172,19.0,young_adult,False,United States
58174,33.0,unknown_age,True,United States
58180,37.0,mid_adult,False,United Kingdom
58185,18.0,young_adult,False,United States
58191,33.0,unknown_age,True,United States
58194,39.0,mid_adult,False,United States
58198,16.0,teen,False,United States
58202,25.0,early_adult,False,Australia
58205,18.0,young_adult,False,France
58206,22.0,young_adult,False,United States
58210,23.0,young_adult,False,United Kingdom
58213,33.0,unknown_age,True,United States
58215,36.0,mid_adult,False,United States
58219,28.0,early_adult,False,United States
58220,33.0,unknown_age,True,Germany
58224,33.0,unknown_age,True,Georgia
58226,33.0,unknown_age,True,United States
58231,39.0,mid_adult,False,Italy
58232,26.0,early_adult,False,Spain
58233,33.0,unknown_age,True,Portugal
58236,33.0,unknown_age,True,Unknown
58245,36.0,mid_adult,False,Australia
58250,19.0,young_adult,False,Germany
58252,17.0,teen,False,United States
58255,14.0,teen,False,United States
58256,18.0,young_adult,False,Canada
58257,36.0,mid_adult,False,United States
58258,24.0,young_adult,False,United States
58259,18.0,young_adult,False,Germany
58260,17.0,teen,False,Canada
58261,33.0,unknown_age,True,Jersey
58264,33.0,unknown_age,True,United States
58265,19.0,young_adult,False,Kuwait
58266,33.0,unknown_age,True,Germany
58281,50.0,late_adult,False,United States
58282,48.0,mid_adult,False,United States
58286,33.0,unknown_age,True,United States
58290,29.0,early_adult,False,Malaysia
58292,28.0,early_adult,False,Germany
58293,34.0,early_adult,False,United States
58297,13.0,teen,False,New Zealand
58298,38.0,mid_adult,False,United States
58302,33.0,unknown_age,True,Nepal
58306,22.0,young_adult,False,Canada
58315,33.0,unknown_age,True,Italy
58319,33.0,unknown_age,True,United States
58323,33.0,unknown_age,True,United States
58325,32.0,early_adult,False,United States
58338,33.0,unknown_age,True,Canada
58340,33.0,unknown_age,True,Canada
58342,60.0,late_adult,False,United States
58350,38.0,mid_adult,False,Canada
58351,27.0,early_adult,False,United States
58352,33.0,unknown_age,True,Georgia
58357,40.0,mid_adult,False,United States
58358,45.0,mid_adult,False,France
58363,81.0,senior,False,United States
58366,39.0,mid_adult,False,United States
58374,33.0,unknown_age,True,United States
58379,33.0,early_adult,False,Spain
58382,33.0,unknown_age,True,United States
58389,57.0,late_adult,False,United States
58390,33.0,unknown_age,True,United States
58397,27.0,early_adult,False,United States
58398,33.0,unknown_age,True,Sweden
58399,42.0,mid_adult,False,France
58401,32.0,early_adult,False,United States
58407,33.0,early_adult,False,United States
58414,32.0,early_adult,False,United States
58416,33.0,unknown_age,True,United Kingdom
58418,39.0,mid_adult,False,United States
58425,33.0,unknown_age,True,United Kingdom
58426,26.0,early_adult,False,United States
58432,33.0,unknown_age,True,United States
58436,33.0,unknown_age,True,United States
